id,original_id,labels,properties,depth,number,new,old_number 
92,a22f2462-2b17-45e1-92cc-67db673e784a,Resource,outgoingRelationships:uri:?abbreviation:?affiliation1Title:?annéeDébut:?annéeFin:?annéePop:?blason:?budget:?carte:?colorcode:?colours:?commonName:?continent:?couleurBoîte:?country:?création:?date:?dateDeNaissance:?dateEnd:?dateStart:?datepopRurale:?datepopUrbaine:?depuisLeFonction:?dirigeant:?dissolution:?drapeau:?emblème:?evt:?evt1Date:?evt2Date:?evt3Date:?evt4Date:?evt5Date:?evt6Date:?flagP:?flagS:?fonction:?foundation:?gouvernement:?headquarters:?hymne:?ideology:?imageCoat:?imageFlag:?imageMap:?imageMapCaption:?imageloc:?incomingRelationships:?jusqu'auFonction:?latitude:?leader1Title:?leader2Title:?leader3Name:?leader3Title:?leader4Title:?leader5Title:?leadera1Date:?leadera2Date:?lieuDeNaissance:?logo:?longitude:?légende:?légendeCarte:?membership:?membershipYear:?membre:?merger:?name:?nameEnglish:?nation:?national:?nationalité:?nativeName:?newspaper:?nom:?nomDeNaissance:?nomFrançais:?parti:?partyLogo:?partyName:?personneClé:?population:?populationRurale:?populationUrbaine:?position:?president:?provinces:?prédécesseur:?reason:?region:?tailleImage:?titreDirigeant:?titreLeadera:?titreSiège:?wali:?wing1Title:?wing2Title:?yearEnd:?yearStart:?àPartirDuFonction,7,11,0,Nan
93,6abf7ca0-76c1-458e-9715-8b0677d3bf24,Resource,outgoingRelationships:uri:?abbreviation:?affiliation1Title:?annéeDébut:?annéeFin:?annéePop:?blason:?budget:?carte:?colorcode:?colours:?couleurBoîte:?country:?création:?dateDeNaissance:?datepopRurale:?datepopUrbaine:?depuisLeFonction:?dirigeant:?dissolution:?drapeau:?emblème:?evt:?evt1Date:?evt2Date:?evt3Date:?evt4Date:?evt5Date:?evt6Date:?fonction:?foundation:?gouvernement:?headquarters:?hymne:?ideology:?imageloc:?incomingRelationships:?jusqu'auFonction:?latitude:?leader1Title:?leader2Title:?leader3Name:?leader3Title:?leader4Title:?leader5Title:?leadera1Date:?leadera2Date:?lieuDeNaissance:?logo:?longitude:?légende:?légendeCarte:?membership:?membershipYear:?membre:?merger:?name:?nameEnglish:?national:?nationalité:?nativeName:?newspaper:?nom:?nomDeNaissance:?nomFrançais:?parti:?partyLogo:?partyName:?personneClé:?population:?populationRurale:?populationUrbaine:?position:?president:?provinces:?prédécesseur:?tailleImage:?titreDirigeant:?titreLeadera:?titreSiège:?wali:?wing1Title:?wing2Title:?àPartirDuFonction,8,10,0,Nan
94,f52c0589-a36a-4836-8742-36fab2366b8a,Resource,outgoingRelationships:uri:?abbreviation:?affiliation1Title:?annéeDébut:?annéeFin:?annéePop:?blason:?carte:?colorcode:?colours:?country:?dateDeNaissance:?datepopRurale:?datepopUrbaine:?depuisLeFonction:?dissolution:?drapeau:?evt:?evt1Date:?evt2Date:?evt3Date:?evt4Date:?evt5Date:?evt6Date:?fonction:?foundation:?gouvernement:?headquarters:?hymne:?ideology:?imageloc:?incomingRelationships:?jusqu'auFonction:?latitude:?leader1Title:?leader2Title:?leader3Name:?leader3Title:?leader4Title:?leader5Title:?leadera1Date:?leadera2Date:?lieuDeNaissance:?logo:?longitude:?légende:?membership:?membershipYear:?merger:?name:?nameEnglish:?national:?nationalité:?nativeName:?newspaper:?nom:?nomFrançais:?parti:?partyLogo:?partyName:?population:?populationRurale:?populationUrbaine:?position:?president:?provinces:?prédécesseur:?titreLeadera:?wali:?wing1Title:?wing2Title:?àPartirDuFonction,9,8,0,Nan
95,af025d6a-9393-4950-9729-1110e6f7737e,Resource,outgoingRelationships:uri:?abbreviation:?affiliation1Title:?annéePop:?colorcode:?colours:?country:?dateDeNaissance:?datepopRurale:?datepopUrbaine:?depuisLeFonction:?dissolution:?fonction:?foundation:?gouvernement:?headquarters:?ideology:?imageloc:?incomingRelationships:?jusqu'auFonction:?latitude:?leader1Title:?leader2Title:?leader3Name:?leader3Title:?leader4Title:?leader5Title:?lieuDeNaissance:?logo:?longitude:?membership:?membershipYear:?merger:?name:?nameEnglish:?national:?nationalité:?nativeName:?newspaper:?nom:?parti:?partyLogo:?partyName:?population:?populationRurale:?populationUrbaine:?position:?president:?provinces:?prédécesseur:?wali:?wing1Title:?wing2Title:?àPartirDuFonction,10,7,0,Nan
96,0bb9f0d7-f4be-4fde-8a30-3a359a49790e,Resource,annéeDébut:annéeFin:blason:carte:drapeau:evt:evt1Date:evt2Date:evt3Date:evt4Date:evt5Date:evt6Date:hymne:leadera1Date:leadera2Date:légende:name:nomFrançais:outgoingRelationships:titreLeadera:uri,10,1,0,Nan
97,12858ef6-4784-4067-897f-11a34ac0d255,Resource,incomingRelationships:name:nom:outgoingRelationships:uri:?budget:?carte:?couleurBoîte:?création:?dateDeNaissance:?depuisLeFonction:?dirigeant:?emblème:?fonction:?jusqu'auFonction:?lieuDeNaissance:?légendeCarte:?membre:?nomDeNaissance:?personneClé:?tailleImage:?titreDirigeant:?titreSiège:?àPartirDuFonction,9,2,0,Nan
98,f7ddfd6f-c322-41b3-93bf-db5561908d3a,Resource,commonName:continent:country:date:dateEnd:dateStart:flagP:flagS:imageCoat:imageFlag:imageMap:imageMapCaption:name:nation:nativeName:outgoingRelationships:reason:region:uri:yearEnd:yearStart,8,1,0,Nan
99,eaa36138-5b01-4c97-9a50-5006d6203a74,Resource,name:outgoingRelationships:uri:?assemblée2groupe:?assemblée3groupe:?assemblée4groupe:?assemblée5groupe:?country:?dateDeNaissance:?depuisLeFonction:?dissolution:?fonction:?fondation:?foundation:?headquarters:?incomingRelationships:?jusqu'auFonction:?leader1Title:?leader2Name:?leader2Title:?lieuDeNaissance:?logo:?logoTaille:?légende:?législature:?membership:?nameEnglish:?national:?nativeName:?nom:?nomDeNaissance:?parti:?présiAssemblée:?université:?àPartirDuFonction,7,5,0,Nan
100,93f72432-4e9e-4c84-87d4-d2819119fc43,Resource,dateDeNaissance:fonction:jusqu'auFonction:légende:name:nom:outgoingRelationships:uri:àPartirDuFonction:?depuisLeFonction:?incomingRelationships:?législature:?parti:?université,8,2,0,Nan
101,f1c40562-ff17-4f5d-bd87-74f56d94b43a,Resource,name:outgoingRelationships:uri:?assemblée2groupe:?assemblée3groupe:?assemblée4groupe:?assemblée5groupe:?country:?dateDeNaissance:?depuisLeFonction:?dissolution:?fonction:?fondation:?foundation:?headquarters:?jusqu'auFonction:?leader1Title:?leader2Name:?leader2Title:?lieuDeNaissance:?logo:?logoTaille:?membership:?nameEnglish:?national:?nativeName:?nom:?nomDeNaissance:?présiAssemblée:?àPartirDuFonction,8,3,0,Nan
102,6583dcc4-a9eb-4bdd-9af3-77c573023a05,Resource,uri:?abbreviation:?adherents:?adslChan:?affiInternationale:?affiliation1Title:?after:?align:?alignt:?alternativeNames:?ancienNom:?année:?annéeDébut:?annéeFin:?après:?auteur:?avant:?backgroundColor:?before:?bgcolor:?birthDate:?birthName:?blank:?blank1Title:?blason:?budget:?capital:?caption:?carte:?charte:?chaîneSœur:?collection:?colonnes:?colors:?colours:?commonLanguages:?commonName:?commons:?commonsTitre:?conjoint:?consultéLe:?contenu:?continent:?conventionalLongName:?couleur:?couleurBoîte:?country:?création:?date:?dateDeDécès:?dateDeNaissance:?dateEnd:?dateOfBirth:?dateOfDeath:?dateS:?dateStart:?deathDate:?deathPlace:?depuisLeFonction:?description:?deuxièmeCycle:?devise:?df:?diffusion:?dirigeant:?drapeau:?drapeauLien:?dénomination:?dénominationChef:?effectifs:?electorate:?emblème:?empire:?end:?enseignants:?era:?etAl.:?evt:?evt10Date:?evt11Date:?evt1Date:?evt2Date:?evt3Date:?evt4Date:?evt5Date:?evt6Date:?evt7Date:?evt8Date:?evt9Date:?flag:?flagP:?flagS:?fonction:?fondateur:?fondation:?format:?formatD'image:?formerNames:?foundation:?founded:?genre:?gouvernement:?group:?groupe:?géolocalisation:?headquarters:?headsquarterters:?hymne:?iconeg:?id:?ideology:?idéologie:?imageCarte:?imageFlag:?imageMap:?imageMapCaption:?imagesize:?incomingRelationships:?influenced:?influences:?international:?isbn:?jour:?jusqu'auFonction:?language:?languages:?langue:?langueOriginale:?langues:?latitude:?leader:?leader1Title:?leader1Type:?leader2Title:?leader3Name:?leader3Title:?leader4Name:?leader4Title:?leadera1Date:?leadera2Date:?leaderb1Date:?leaderb2Date:?legalized:?lienAuteur:?lienPériodique:?lienÉditeur:?lieu:?lieuDeDécès:?lieuDeNaissance:?lifeSpan:?lireEnLigne:?logo:?logoTaille:?logofile:?logosize:?longitude:?légende:?légendeBlason:?législature:?membership:?membershipYear:?membre:?membres:?merger:?mois:?monnaie:?name:?nameEnglish:?nameNative:?nationalAnthem:?nationality:?nationalité:?nativeName:?newspaper:?nom:?nomDeNaissance:?nomDuParlement:?nomFrançais:?nomOriginal:?notableworks:?numéro:?occupation:?oclc:?office:?oldid:?outgoingRelationships:?p1Article:?pages:?pagesTotales:?parti:?party:?partyLogo:?partyName:?passage:?personnel:?pictureFormat:?plume:?pop2Date:?popDate:?population:?predecessor:?premierCycle:?premierMinistre:?propriétaire:?prédécesseur:?prénom:?pseudonym:?période:?périodique:?quote:?quoted:?ratio:?region:?religion:?s1Article:?salign:?satChan:?seats1Title:?seats2Title:?seats4Title:?seats5Title:?seats6Title:?seats7Title:?secretaryGeneral:?sessionRoom:?share:?shareAsOf:?shortDescription:?signature:?site:?siège:?slogan:?source:?sousTitre:?start:?state:?status:?statusText:?statut:?structure:?studentWing:?successeur:?superficie:?tailleBlason:?tailleImage:?term:?termEnd:?termStart:?terrChan:?text:?textColor:?texte:?title:?titre:?titreDirigeant:?titreVolume:?traducteur:?traductionTitre:?troisièmeCycle:?type:?typeChambre:?université:?url:?urlTexte:?volume:?vote:?weblabel:?website:?width:?wikinews:?wikinewsTitre:?wing:?wing1Title:?yearEnd:?yearLeader:?yearRepresentative:?yearStart:?years:?youthWing:?àPartirDuFonction:?éditeur:?élection:?étudiants,5,31,0,Nan
103,54ecf927-630f-4afa-ab1f-4e5efbcf40c4,Resource,uri:?adherents:?adslChan:?affiInternationale:?affiliation1Title:?align:?alternativeNames:?année:?annéeDébut:?annéeFin:?après:?avant:?backgroundColor:?bgcolor:?birthDate:?birthName:?blason:?budget:?caption:?carte:?charte:?colonnes:?colours:?commonLanguages:?commonName:?commons:?commonsTitre:?consultéLe:?contenu:?continent:?conventionalLongName:?country:?création:?date:?dateDeDécès:?dateDeNaissance:?dateEnd:?dateOfBirth:?dateOfDeath:?dateS:?dateStart:?deathDate:?deathPlace:?depuisLeFonction:?description:?df:?dirigeant:?drapeau:?drapeauLien:?dénominationChef:?effectifs:?electorate:?emblème:?empire:?end:?era:?evt:?evt1Date:?evt2Date:?evt3Date:?flag:?flagP:?flagS:?fonction:?fondation:?formerNames:?foundation:?founded:?genre:?gouvernement:?groupe:?géolocalisation:?headquarters:?headsquarterters:?hymne:?id:?idéologie:?imageCarte:?imageFlag:?imageMap:?imageMapCaption:?imagesize:?incomingRelationships:?influenced:?influences:?international:?isbn:?jour:?jusqu'auFonction:?languages:?langue:?langues:?latitude:?leader1Title:?leader1Type:?leader2Title:?leader3Name:?leader3Title:?leader4Name:?leader4Title:?lienAuteur:?lienPériodique:?lieu:?lieuDeNaissance:?lireEnLigne:?logo:?logoTaille:?logofile:?logosize:?longitude:?légende:?législature:?membership:?membershipYear:?membre:?membres:?mois:?monnaie:?name:?nameEnglish:?nationality:?nationalité:?nativeName:?newspaper:?nom:?nomDeNaissance:?nomDuParlement:?nomFrançais:?notableworks:?occupation:?office:?oldid:?outgoingRelationships:?p1Article:?pagesTotales:?parti:?party:?partyLogo:?partyName:?pictureFormat:?plume:?population:?prédécesseur:?prénom:?pseudonym:?période:?périodique:?quote:?quoted:?religion:?s1Article:?salign:?satChan:?seats2Title:?seats5Title:?seats7Title:?secretaryGeneral:?sessionRoom:?share:?shareAsOf:?shortDescription:?signature:?siège:?slogan:?source:?sousTitre:?start:?state:?status:?statusText:?structure:?successeur:?superficie:?term:?termEnd:?termStart:?terrChan:?textColor:?title:?titre:?titreDirigeant:?type:?typeChambre:?urlTexte:?vote:?width:?wikinews:?wikinewsTitre:?yearEnd:?yearStart:?àPartirDuFonction:?éditeur:?élection,6,17,0,Nan
104,45fdd47d-512d-4edc-a484-4af59891e354,Resource,name:outgoingRelationships:uri:?adherents:?affiInternationale:?affiliation1Title:?budget:?carte:?charte:?colours:?commons:?commonsTitre:?country:?création:?date:?dateDeDécès:?dateDeNaissance:?dirigeant:?dénominationChef:?effectifs:?electorate:?emblème:?end:?flag:?fondation:?foundation:?founded:?gouvernement:?géolocalisation:?headquarters:?headsquarterters:?idéologie:?incomingRelationships:?international:?jusqu'auFonction:?latitude:?leader1Title:?leader2Title:?leader3Name:?leader3Title:?leader4Name:?leader4Title:?lieuDeNaissance:?logo:?logoTaille:?longitude:?membership:?membershipYear:?membre:?nameEnglish:?nativeName:?newspaper:?nom:?party:?partyLogo:?partyName:?seats2Title:?seats5Title:?seats7Title:?secretaryGeneral:?siège:?start:?state:?term:?titreDirigeant:?type:?wikinews:?wikinewsTitre:?àPartirDuFonction,7,7,0,Nan
105,daa9a372-af1c-4f1c-9489-72a441520517,Resource,uri:?adslChan:?align:?alternativeNames:?année:?annéeDébut:?annéeFin:?après:?avant:?backgroundColor:?bgcolor:?birthDate:?birthName:?blason:?caption:?carte:?colonnes:?commonLanguages:?commonName:?consultéLe:?contenu:?continent:?conventionalLongName:?date:?dateDeNaissance:?dateEnd:?dateOfBirth:?dateOfDeath:?dateS:?dateStart:?deathDate:?deathPlace:?depuisLeFonction:?description:?df:?drapeau:?drapeauLien:?emblème:?empire:?era:?evt:?evt1Date:?evt2Date:?evt3Date:?flag:?flagP:?flagS:?fonction:?formerNames:?genre:?gouvernement:?groupe:?hymne:?id:?imageCarte:?imageFlag:?imageMap:?imageMapCaption:?imagesize:?incomingRelationships:?influenced:?influences:?isbn:?jour:?jusqu'auFonction:?languages:?langue:?langues:?leader1Type:?lienAuteur:?lienPériodique:?lieu:?lieuDeNaissance:?lireEnLigne:?logofile:?logosize:?légende:?législature:?membres:?mois:?monnaie:?name:?nationality:?nationalité:?nativeName:?nom:?nomDeNaissance:?nomDuParlement:?nomFrançais:?notableworks:?occupation:?office:?oldid:?outgoingRelationships:?p1Article:?pagesTotales:?parti:?pictureFormat:?plume:?population:?prédécesseur:?prénom:?pseudonym:?période:?périodique:?quote:?quoted:?religion:?s1Article:?salign:?satChan:?sessionRoom:?share:?shareAsOf:?shortDescription:?signature:?slogan:?source:?sousTitre:?status:?statusText:?structure:?successeur:?superficie:?termEnd:?termStart:?terrChan:?textColor:?title:?titre:?typeChambre:?urlTexte:?vote:?width:?yearEnd:?yearStart:?àPartirDuFonction:?éditeur:?élection,7,10,0,Nan
106,3e9d3b58-d19c-471e-9105-f3e44c392585,Resource,outgoingRelationships:uri:?abbreviation:?affiliation1Title:?after:?alignt:?ancienNom:?année:?annéeDébut:?annéeFin:?après:?auteur:?before:?blank:?blank1Title:?blason:?budget:?capital:?carte:?charte:?chaîneSœur:?collection:?colors:?colours:?commonLanguages:?commonName:?commons:?conjoint:?contenu:?continent:?conventionalLongName:?couleur:?couleurBoîte:?country:?création:?dateDeDécès:?dateDeNaissance:?dateEnd:?dateStart:?depuisLeFonction:?deuxièmeCycle:?devise:?diffusion:?drapeau:?dénomination:?emblème:?empire:?enseignants:?era:?etAl.:?evt:?evt10Date:?evt11Date:?evt1Date:?evt2Date:?evt3Date:?evt4Date:?evt5Date:?evt6Date:?evt7Date:?evt8Date:?evt9Date:?flag:?flagP:?flagS:?fonction:?fondateur:?fondation:?format:?formatD'image:?foundation:?founded:?gouvernement:?group:?géolocalisation:?headquarters:?iconeg:?id:?ideology:?imageFlag:?imageMap:?imageMapCaption:?incomingRelationships:?jour:?jusqu'auFonction:?language:?langue:?langueOriginale:?latitude:?leader:?leader1Title:?leadera1Date:?leadera2Date:?leaderb1Date:?leaderb2Date:?legalized:?lienAuteur:?lienÉditeur:?lieu:?lieuDeDécès:?lieuDeNaissance:?lifeSpan:?lireEnLigne:?logo:?longitude:?légende:?légendeBlason:?membership:?membershipYear:?merger:?mois:?name:?nameEnglish:?nameNative:?nationalAnthem:?nativeName:?newspaper:?nom:?nomDeNaissance:?nomFrançais:?nomOriginal:?numéro:?oclc:?p1Article:?pages:?pagesTotales:?parti:?partyLogo:?partyName:?passage:?personnel:?pop2Date:?popDate:?population:?predecessor:?premierCycle:?premierMinistre:?propriétaire:?prédécesseur:?prénom:?période:?ratio:?region:?s1Article:?seats1Title:?seats2Title:?seats4Title:?seats6Title:?site:?siège:?slogan:?source:?sousTitre:?status:?statut:?studentWing:?successeur:?superficie:?tailleBlason:?tailleImage:?text:?texte:?title:?titre:?titreVolume:?traducteur:?traductionTitre:?troisièmeCycle:?type:?université:?url:?volume:?weblabel:?website:?wikinews:?wing:?wing1Title:?yearEnd:?yearLeader:?yearRepresentative:?yearStart:?years:?youthWing:?àPartirDuFonction:?éditeur:?étudiants,6,14,0,Nan
107,0c6ddb1d-4d25-4356-882d-2c109fea8e61,Resource,outgoingRelationships:uri:?abbreviation:?affiliation1Title:?after:?alignt:?ancienNom:?année:?annéeDébut:?annéeFin:?après:?auteur:?before:?blank:?blank1Title:?blason:?budget:?capital:?carte:?charte:?chaîneSœur:?collection:?colors:?colours:?commonLanguages:?commonName:?commons:?conjoint:?contenu:?continent:?conventionalLongName:?couleur:?couleurBoîte:?country:?création:?dateDeNaissance:?dateEnd:?dateStart:?depuisLeFonction:?deuxièmeCycle:?devise:?diffusion:?drapeau:?dénomination:?emblème:?empire:?enseignants:?era:?etAl.:?evt:?evt10Date:?evt11Date:?evt1Date:?evt2Date:?evt3Date:?evt4Date:?evt5Date:?evt6Date:?evt7Date:?evt8Date:?evt9Date:?flag:?flagP:?flagS:?fonction:?fondateur:?fondation:?format:?formatD'image:?foundation:?founded:?gouvernement:?group:?géolocalisation:?headquarters:?iconeg:?id:?ideology:?imageFlag:?imageMap:?imageMapCaption:?incomingRelationships:?jour:?jusqu'auFonction:?language:?langue:?langueOriginale:?latitude:?leader:?leader1Title:?leadera1Date:?leadera2Date:?leaderb1Date:?leaderb2Date:?legalized:?lienAuteur:?lienÉditeur:?lieu:?lifeSpan:?lireEnLigne:?logo:?longitude:?légende:?membership:?membershipYear:?mois:?name:?nameEnglish:?nameNative:?nationalAnthem:?nativeName:?newspaper:?nom:?nomDeNaissance:?nomFrançais:?nomOriginal:?numéro:?oclc:?p1Article:?pages:?pagesTotales:?parti:?partyLogo:?partyName:?passage:?personnel:?pop2Date:?popDate:?population:?predecessor:?premierCycle:?premierMinistre:?propriétaire:?prédécesseur:?prénom:?période:?ratio:?region:?s1Article:?seats1Title:?seats2Title:?seats4Title:?seats6Title:?site:?siège:?slogan:?source:?sousTitre:?status:?statut:?studentWing:?successeur:?superficie:?tailleBlason:?tailleImage:?text:?texte:?title:?titre:?titreVolume:?traducteur:?traductionTitre:?troisièmeCycle:?type:?université:?url:?volume:?weblabel:?website:?wikinews:?wing:?wing1Title:?yearEnd:?yearLeader:?yearRepresentative:?yearStart:?years:?youthWing:?àPartirDuFonction:?éditeur:?étudiants,7,10,0,Nan
108,8fdb004b-aabe-46bc-aeaf-d3fafb043fc0,Resource,outgoingRelationships:uri:?abbreviation:?affiliation1Title:?after:?alignt:?ancienNom:?annéeDébut:?annéeFin:?before:?blank:?blank1Title:?blason:?budget:?capital:?carte:?charte:?chaîneSœur:?colors:?colours:?commonLanguages:?commonName:?commons:?conjoint:?contenu:?continent:?conventionalLongName:?couleur:?couleurBoîte:?country:?création:?dateDeNaissance:?dateEnd:?dateStart:?depuisLeFonction:?deuxièmeCycle:?devise:?diffusion:?drapeau:?emblème:?empire:?enseignants:?era:?evt:?evt10Date:?evt11Date:?evt1Date:?evt2Date:?evt3Date:?evt4Date:?evt5Date:?evt6Date:?evt7Date:?evt8Date:?evt9Date:?flag:?flagP:?flagS:?fonction:?fondation:?formatD'image:?foundation:?founded:?gouvernement:?group:?géolocalisation:?headquarters:?ideology:?imageFlag:?imageMap:?imageMapCaption:?incomingRelationships:?jusqu'auFonction:?language:?latitude:?leader:?leader1Title:?leadera1Date:?leadera2Date:?leaderb1Date:?leaderb2Date:?legalized:?lifeSpan:?logo:?longitude:?légende:?membership:?membershipYear:?name:?nameEnglish:?nameNative:?nationalAnthem:?nativeName:?newspaper:?nom:?nomDeNaissance:?nomFrançais:?nomOriginal:?p1Article:?parti:?partyLogo:?partyName:?personnel:?pop2Date:?popDate:?population:?predecessor:?premierCycle:?premierMinistre:?propriétaire:?prédécesseur:?période:?region:?s1Article:?seats1Title:?seats2Title:?seats4Title:?seats6Title:?siège:?slogan:?source:?status:?statut:?studentWing:?successeur:?superficie:?tailleBlason:?tailleImage:?text:?texte:?title:?titre:?troisièmeCycle:?université:?weblabel:?website:?wikinews:?wing:?wing1Title:?yearEnd:?yearLeader:?yearRepresentative:?yearStart:?years:?youthWing:?àPartirDuFonction:?étudiants,8,9,0,Nan
109,167e32ee-b08b-4455-9a51-aa816fa2bbb3,Resource,année:après:auteur:collection:couleur:dénomination:etAl.:fondateur:fondation:format:iconeg:id:incomingRelationships:jour:langue:langueOriginale:lienAuteur:lienÉditeur:lieu:lireEnLigne:mois:nom:numéro:oclc:outgoingRelationships:pages:pagesTotales:passage:prénom:ratio:site:sousTitre:titre:titreVolume:traducteur:traductionTitre:type:uri:url:volume:éditeur,8,1,0,Nan
110,a45cd80f-67a6-450d-ab71-255018b23c80,Resource,name:outgoingRelationships:uri:?abbreviation:?blason:?charte:?country:?dateDeDécès:?dateDeNaissance:?devise:?emblème:?enseignants:?fonction:?fondation:?foundation:?gouvernement:?géolocalisation:?headquarters:?incomingRelationships:?jusqu'auFonction:?language:?latitude:?leader1Title:?lieuDeDécès:?lieuDeNaissance:?logo:?longitude:?légendeBlason:?membership:?membershipYear:?merger:?nativeName:?nom:?type:?université:?weblabel:?wing:?wing1Title:?àPartirDuFonction:?étudiants,7,4,0,Nan
111,f8663c77-8900-4cc4-92f3-f1622e24f896,Resource,dateDeNaissance:fonction:incomingRelationships:jusqu'auFonction:name:nom:outgoingRelationships:université:uri:àPartirDuFonction,8,1,0,Nan
112,fb818044-3410-4fb5-a1a5-278319ab8f23,Resource,name:outgoingRelationships:uri:?abbreviation:?blason:?charte:?country:?dateDeDécès:?dateDeNaissance:?devise:?emblème:?enseignants:?fondation:?foundation:?gouvernement:?géolocalisation:?headquarters:?incomingRelationships:?jusqu'auFonction:?language:?latitude:?leader1Title:?lieuDeDécès:?lieuDeNaissance:?logo:?longitude:?légendeBlason:?membership:?membershipYear:?merger:?nativeName:?nom:?type:?weblabel:?wing:?wing1Title:?àPartirDuFonction:?étudiants,8,3,0,Nan
